status_id,status_type,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
very interesting3899,video,840,4018,1412,683,144,6,6,0,1
very interesting3900,photo,273,69,5,260,6,7,0,0,0
ordinary3901,photo,576,158,8,562,10,4,0,0,0
ordinary3902,photo,293,0,1,286,7,0,0,0,0
ordinary3903,photo,581,20,0,545,6,28,1,1,0
ordinary3904,photo,751,35,2,733,7,11,0,0,0
very interesting3905,status,473,83,4,450,20,0,3,0,0
boring3906,photo,1386,51,6,1367,9,10,0,0,0
very interesting3907,photo,434,58,17,420,7,6,1,0,0
ordinary3908,photo,391,8,48,278,0,13,97,1,2
ordinary3909,photo,280,29,4,277,3,0,0,0,0
ordinary3910,photo,345,70,2,335,4,5,1,0,0
ordinary3911,photo,296,31,5,291,1,4,0,0,0
ordinary3912,photo,186,19,1,174,5,7,0,0,0
ordinary3913,photo,358,12,2,348,4,5,1,0,0
ordinary3914,photo,414,5,61,356,0,1,57,0,0
ordinary3915,photo,429,88,0,415,3,10,1,0,0
ordinary3916,photo,136,18,1,134,2,0,0,0,0
ordinary3917,photo,125,4,2,123,1,0,1,0,0
ordinary3918,photo,251,18,2,246,3,2,0,0,0
ordinary3919,photo,158,9,1,157,1,0,0,0,0
ordinary3920,photo,177,16,1,171,3,3,0,0,0
ordinary3921,photo,287,38,2,260,0,12,2,1,12
ordinary3922,photo,153,7,42,148,0,2,3,0,0
ordinary3923,photo,214,18,1,211,1,2,0,0,0
ordinary3924,photo,806,51,0,770,23,12,1,0,0
very interesting3925,photo,312,37,6,303,5,4,0,0,0
ordinary3926,photo,244,30,5,237,3,4,0,0,0
ordinary3927,photo,637,64,8,627,8,2,0,0,0
very interesting3928,photo,195,15,0,188,4,3,0,0,0
ordinary3929,photo,287,43,3,281,4,2,0,0,0
ordinary3930,photo,357,59,3,341,6,10,0,0,0
ordinary3931,photo,182,27,1,176,4,2,0,0,0
ordinary3932,photo,307,51,4,301,5,1,0,0,0
ordinary3933,photo,403,89,4,391,8,4,0,0,0
ordinary3934,photo,211,24,1,209,2,0,0,0,0
ordinary3935,photo,300,46,1,285,0,8,7,0,0
ordinary3936,photo,287,29,3,278,4,5,0,0,0
ordinary3937,photo,223,19,1,211,7,1,0,4,0
ordinary3938,photo,181,15,0,179,2,0,0,0,0
ordinary3939,photo,56,3,0,54,1,1,0,0,0
ordinary3940,photo,378,48,3,367,4,6,0,1,0
ordinary3941,photo,397,87,10,383,5,9,0,0,0
ordinary3942,photo,397,76,4,382,9,6,0,0,0
ordinary3943,photo,940,49,1,862,40,38,0,0,0
very interesting3944,photo,138,8,0,136,2,0,0,0,0
ordinary3945,photo,78,5,1,78,0,0,0,0,0
ordinary3946,photo,128,5,4,123,1,4,0,0,0
ordinary3947,photo,306,32,4,302,2,2,0,0,0
ordinary3948,photo,128,12,1,123,1,4,0,0,0
ordinary3949,photo,119,9,0,115,2,1,1,0,0
ordinary3950,photo,96,5,2,92,0,3,0,1,0
ordinary3951,photo,354,66,2,348,3,3,0,0,0
ordinary3952,photo,121,11,1,114,7,0,0,0,0
ordinary3953,photo,94,9,1,90,0,3,0,1,0
ordinary3954,photo,164,15,5,158,0,6,0,0,0
ordinary3955,photo,342,34,1,326,12,4,0,0,0
ordinary3956,photo,163,13,0,159,4,0,0,0,0
ordinary3957,photo,73,11,0,71,1,1,0,0,0
ordinary3958,photo,247,17,1,241,3,1,2,0,0
ordinary3959,photo,53,3,0,50,3,0,0,0,0
ordinary3960,status,120,17,0,117,3,0,0,0,0
boring3961,photo,155,31,1,144,4,7,0,0,0
ordinary3962,photo,431,27,0,414,10,6,1,0,0
ordinary3963,status,110,15,0,108,2,0,0,0,0
boring3964,photo,187,18,0,183,4,0,0,0,0
ordinary3965,photo,105,20,0,104,0,1,0,0,0
ordinary3966,photo,99,16,0,97,2,0,0,0,0
ordinary3967,status,161,18,0,158,3,0,0,0,0
boring3968,status,91,6,0,82,0,0,0,8,1
boring3969,photo,316,65,16,306,4,6,0,0,0
ordinary3970,photo,91,5,0,87,2,2,0,0,0
ordinary3971,photo,151,9,1,147,1,3,0,0,0
ordinary3972,status,70,12,0,66,0,2,1,1,0
boring3973,video,154,821,75,120,32,0,2,0,0
very interesting3974,video,208,981,108,165,37,1,3,2,0
very interesting3975,video,2,0,0,2,0,0,0,0,0
ordinary3976,video,17,0,1,16,1,0,0,0,0
ordinary3977,video,9,0,1,9,0,0,0,0,0
ordinary3978,video,123,524,56,100,21,0,1,1,0
ordinary3979,video,157,591,61,123,29,1,3,1,0
ordinary3980,video,24,0,0,24,0,0,0,0,0
ordinary3981,video,27,0,4,27,0,0,0,0,0
ordinary3982,video,190,723,85,127,55,1,5,0,2
ordinary3983,video,19,0,0,19,0,0,0,0,0
ordinary3984,video,22,2,1,22,0,0,0,0,0
ordinary3985,video,164,1120,67,120,40,0,2,2,0
very interesting3986,video,186,817,68,154,27,2,3,0,0
very interesting3987,video,41,0,0,41,0,0,0,0,0
ordinary3988,video,249,1734,247,198,47,1,3,0,0
very interesting3989,video,83,272,14,73,10,0,0,0,0
ordinary3990,video,156,333,97,124,30,1,0,0,1
ordinary3991,video,219,994,112,174,40,3,1,0,1
very interesting3992,video,7,0,0,7,0,0,0,0,0
ordinary3993,video,123,574,49,103,18,0,2,0,0
ordinary3994,video,171,408,38,143,27,1,0,0,0
ordinary3995,video,180,1002,76,148,28,2,0,1,1
very interesting3996,photo,325,10,1,319,4,1,1,0,0
ordinary3997,video,164,518,40,138,23,1,2,0,0
ordinary3998,video,24,0,1,23,1,0,0,0,0
ordinary3999,video,215,1229,84,167,44,0,2,1,1
very interesting4000,video,75,450,25,63,12,0,0,0,0
ordinary4001,video,134,360,65,107,27,0,0,0,0
ordinary4002,video,145,746,61,113,31,0,1,0,0
ordinary4003,photo,68,4,0,68,0,0,0,0,0
ordinary4004,video,22,4,0,21,1,0,0,0,0
ordinary4005,video,160,1020,61,122,38,0,0,0,0
very interesting4006,video,91,432,32,77,14,0,0,0,0
ordinary4007,video,132,332,56,101,31,0,0,0,0
ordinary4008,video,20,2,0,20,0,0,0,0,0
ordinary4009,video,150,568,30,110,38,1,1,0,0
ordinary4010,photo,43,2,0,43,0,0,0,0,0
ordinary4011,video,203,775,62,161,37,2,3,0,0
ordinary4012,video,53,134,10,44,9,0,0,0,0
ordinary4013,video,26,3,3,25,1,0,0,0,0
ordinary4014,video,103,440,69,80,20,1,1,0,1
ordinary4015,video,31,4,0,31,0,0,0,0,0
ordinary4016,video,133,758,52,108,24,0,1,0,0
ordinary4017,video,124,416,41,104,20,0,0,0,0
ordinary4018,photo,34,1,0,34,0,0,0,0,0
ordinary4019,video,28,1,2,28,0,0,0,0,0
ordinary4020,video,13,0,0,13,0,0,0,0,0
ordinary4021,video,114,938,59,86,27,1,0,0,0
very interesting4022,photo,500,9,15,497,1,2,0,0,0
ordinary4023,photo,15,0,0,15,0,0,0,0,0
ordinary4024,photo,35,0,15,35,0,0,0,0,0
ordinary4025,photo,5,0,15,5,0,0,0,0,0
ordinary4026,photo,5,0,15,5,0,0,0,0,0
ordinary4027,photo,2,0,15,2,0,0,0,0,0
ordinary4028,photo,25,1,1,25,0,0,0,0,0
ordinary4029,video,0,0,0,0,0,0,0,0,0
ordinary4030,video,1,0,1,1,0,0,0,0,0
ordinary4031,video,4,0,0,4,0,0,0,0,0
ordinary4032,video,0,0,0,0,0,0,0,0,0
ordinary4033,video,2,0,0,2,0,0,0,0,0
ordinary4034,video,1,0,3,1,0,0,0,0,0
ordinary4035,video,2,0,0,2,0,0,0,0,0
ordinary4036,video,0,0,0,0,0,0,0,0,0
ordinary4037,video,4,0,3,4,0,0,0,0,0
ordinary4038,video,0,0,0,0,0,0,0,0,0
ordinary4039,video,0,0,0,0,0,0,0,0,0
ordinary4040,video,0,0,0,0,0,0,0,0,0
ordinary4041,video,0,0,0,0,0,0,0,0,0
ordinary4042,video,1,0,0,1,0,0,0,0,0
ordinary4043,video,0,0,0,0,0,0,0,0,0
ordinary4044,video,0,0,0,0,0,0,0,0,0
ordinary4045,video,1,0,0,1,0,0,0,0,0
ordinary4046,video,3,0,0,3,0,0,0,0,0
ordinary4047,video,0,0,0,0,0,0,0,0,0
ordinary4048,video,0,0,0,0,0,0,0,0,0
ordinary4049,video,0,0,0,0,0,0,0,0,0
ordinary4050,video,5,0,0,4,1,0,0,0,0
ordinary4051,video,2,0,0,2,0,0,0,0,0
ordinary4052,video,9,0,0,9,0,0,0,0,0
ordinary4053,video,2,0,0,2,0,0,0,0,0
ordinary4054,video,2,0,0,2,0,0,0,0,0
ordinary4055,video,1,0,0,1,0,0,0,0,0
ordinary4056,video,0,0,0,0,0,0,0,0,0
ordinary4057,video,2,0,0,2,0,0,0,0,0
ordinary4058,video,0,0,0,0,0,0,0,0,0
ordinary4059,video,1,0,0,1,0,0,0,0,0
ordinary4060,video,1,0,0,1,0,0,0,0,0
ordinary4061,video,3,0,0,3,0,0,0,0,0
ordinary4062,video,0,0,0,0,0,0,0,0,0
ordinary4063,video,1,0,0,1,0,0,0,0,0
ordinary4064,video,0,0,0,0,0,0,0,0,0
ordinary4065,video,0,0,0,0,0,0,0,0,0
ordinary4066,video,0,0,0,0,0,0,0,0,0
ordinary4067,video,0,0,0,0,0,0,0,0,0
ordinary4068,video,0,0,0,0,0,0,0,0,0
ordinary4069,video,0,0,0,0,0,0,0,0,0
ordinary4070,video,1,0,0,1,0,0,0,0,0
ordinary4071,video,0,0,0,0,0,0,0,0,0
ordinary4072,video,1,0,0,1,0,0,0,0,0
ordinary4073,video,1,0,0,1,0,0,0,0,0
ordinary4074,video,3,0,0,3,0,0,0,0,0
ordinary4075,video,0,0,0,0,0,0,0,0,0
ordinary4076,video,1,0,0,1,0,0,0,0,0
ordinary4077,video,1,0,0,1,0,0,0,0,0
ordinary4078,video,0,0,0,0,0,0,0,0,0
ordinary4079,video,3,0,0,3,0,0,0,0,0
ordinary4080,video,5,0,0,5,0,0,0,0,0
ordinary4081,video,2,0,0,2,0,0,0,0,0
ordinary4082,video,4,0,1,4,0,0,0,0,0
ordinary4083,video,0,0,0,0,0,0,0,0,0
ordinary4084,video,0,0,0,0,0,0,0,0,0
ordinary4085,video,1,0,1,1,0,0,0,0,0
ordinary4086,video,2,0,0,2,0,0,0,0,0
ordinary4087,video,2,0,0,2,0,0,0,0,0
ordinary4088,video,0,0,0,0,0,0,0,0,0
ordinary4089,video,3,0,0,3,0,0,0,0,0
ordinary4090,video,2,0,1,2,0,0,0,0,0
ordinary4091,video,0,0,0,0,0,0,0,0,0
ordinary4092,video,3,0,0,3,0,0,0,0,0
ordinary4093,video,3,0,0,3,0,0,0,0,0
ordinary4094,video,2,0,0,2,0,0,0,0,0
ordinary4095,video,1,0,0,1,0,0,0,0,0
ordinary4096,video,2,0,0,2,0,0,0,0,0
ordinary4097,video,2,0,0,1,1,0,0,0,0
ordinary4098,video,1,0,1,1,0,0,0,0,0
ordinary4099,video,2,0,1,2,0,0,0,0,0
ordinary4100,video,4,0,0,4,0,0,0,0,0
ordinary4101,video,2,0,0,2,0,0,0,0,0
ordinary4102,video,5,0,0,5,0,0,0,0,0
ordinary4103,video,4,0,0,4,0,0,0,0,0
ordinary4104,video,0,0,0,0,0,0,0,0,0
ordinary4105,video,1,0,0,1,0,0,0,0,0
ordinary4106,video,12,1,4,12,0,0,0,0,0
ordinary4107,video,6,0,12,6,0,0,0,0,0
ordinary4108,video,12,0,14,12,0,0,0,0,0
ordinary4109,video,1,0,0,1,0,0,0,0,0
ordinary4110,video,12,0,8,12,0,0,0,0,0
ordinary4111,video,11,0,7,11,0,0,0,0,0
ordinary4112,video,10,0,0,10,0,0,0,0,0
ordinary4113,video,4,0,0,4,0,0,0,0,0
ordinary4114,video,0,0,0,0,0,0,0,0,0
ordinary4115,video,2,0,0,2,0,0,0,0,0
ordinary4116,video,0,0,0,0,0,0,0,0,0
ordinary4117,video,0,0,0,0,0,0,0,0,0
ordinary4118,video,1,0,0,1,0,0,0,0,0
ordinary4119,video,0,0,0,0,0,0,0,0,0
ordinary4120,video,1,0,0,1,0,0,0,0,0
ordinary4121,video,0,0,0,0,0,0,0,0,0
ordinary4122,video,0,0,0,0,0,0,0,0,0
ordinary4123,video,0,0,0,0,0,0,0,0,0
ordinary4124,video,4,0,0,4,0,0,0,0,0
ordinary4125,video,1,0,0,1,0,0,0,0,0
ordinary4126,video,0,0,0,0,0,0,0,0,0
ordinary4127,video,0,0,0,0,0,0,0,0,0
ordinary4128,video,0,0,0,0,0,0,0,0,0
ordinary4129,video,0,0,0,0,0,0,0,0,0
ordinary4130,video,2,0,0,2,0,0,0,0,0
ordinary4131,video,2,0,1,2,0,0,0,0,0
ordinary4132,video,1,0,1,1,0,0,0,0,0
ordinary4133,video,0,0,1,0,0,0,0,0,0
ordinary4134,video,0,0,0,0,0,0,0,0,0
ordinary4135,video,3,0,0,3,0,0,0,0,0
ordinary4136,video,0,0,0,0,0,0,0,0,0
ordinary4137,video,1,0,1,1,0,0,0,0,0
ordinary4138,video,2,0,0,2,0,0,0,0,0
ordinary4139,video,0,0,0,0,0,0,0,0,0
ordinary4140,video,0,0,0,0,0,0,0,0,0
ordinary4141,video,0,0,0,0,0,0,0,0,0
ordinary4142,video,1,0,0,1,0,0,0,0,0
ordinary4143,video,3,0,0,3,0,0,0,0,0
ordinary4144,video,1,0,0,1,0,0,0,0,0
ordinary4145,video,4,0,1,4,0,0,0,0,0
ordinary4146,video,3,0,0,3,0,0,0,0,0
ordinary4147,video,1,0,0,1,0,0,0,0,0
ordinary4148,video,1,0,0,1,0,0,0,0,0
ordinary4149,video,1,0,0,0,1,0,0,0,0
ordinary4150,video,2,0,0,2,0,0,0,0,0
ordinary4151,video,0,0,0,0,0,0,0,0,0
ordinary4152,video,2,0,1,2,0,0,0,0,0
ordinary4153,video,64,91,322,54,7,1,2,0,0
ordinary4154,video,1,0,0,1,0,0,0,0,0
ordinary4155,video,34,73,242,27,5,1,0,0,1
ordinary4156,video,0,0,0,0,0,0,0,0,0
ordinary4157,video,0,0,0,0,0,0,0,0,0
ordinary4158,video,3,0,1,3,0,0,0,0,0
ordinary4159,video,4,0,1,4,0,0,0,0,0
ordinary4160,video,7,0,0,7,0,0,0,0,0
ordinary4161,video,4,0,0,3,1,0,0,0,0
ordinary4162,video,0,0,0,0,0,0,0,0,0
ordinary4163,video,1,0,0,1,0,0,0,0,0
ordinary4164,video,3,0,0,2,1,0,0,0,0
ordinary4165,video,5,0,0,5,0,0,0,0,0
ordinary4166,video,4,0,0,4,0,0,0,0,0
ordinary4167,photo,1,1,1,1,0,0,0,0,0
ordinary4168,video,1,0,0,1,0,0,0,0,0
ordinary4169,video,5,0,1,5,0,0,0,0,0
ordinary4170,video,5,0,0,5,0,0,0,0,0
ordinary4171,video,0,0,0,0,0,0,0,0,0
ordinary4172,video,4,0,1,4,0,0,0,0,0
ordinary4173,video,3,0,0,3,0,0,0,0,0
ordinary4174,video,7,0,0,7,0,0,0,0,0
ordinary4175,video,4,0,0,4,0,0,0,0,0
ordinary4176,video,3,0,0,3,0,0,0,0,0
ordinary4177,video,1,0,1,1,0,0,0,0,0
ordinary4178,video,1,0,0,1,0,0,0,0,0
ordinary4179,video,0,0,0,0,0,0,0,0,0
ordinary4180,video,1,0,0,1,0,0,0,0,0
ordinary4181,video,2,0,0,2,0,0,0,0,0
ordinary4182,video,4,0,0,4,0,0,0,0,0
ordinary4183,video,3,0,0,3,0,0,0,0,0
ordinary4184,video,3,0,0,3,0,0,0,0,0
ordinary4185,video,2,0,0,2,0,0,0,0,0
ordinary4186,video,3,0,0,3,0,0,0,0,0
ordinary4187,video,2,0,0,2,0,0,0,0,0
ordinary4188,video,1,0,0,1,0,0,0,0,0
ordinary4189,video,1,0,0,1,0,0,0,0,0
ordinary4190,video,2,0,0,2,0,0,0,0,0
ordinary4191,video,11,0,0,10,1,0,0,0,0
ordinary4192,video,3,0,0,3,0,0,0,0,0
ordinary4193,video,6,0,0,6,0,0,0,0,0
ordinary4194,video,1,0,0,1,0,0,0,0,0
ordinary4195,video,2,0,0,2,0,0,0,0,0
ordinary4196,video,0,0,0,0,0,0,0,0,0
ordinary4197,video,2,0,0,2,0,0,0,0,0
ordinary4198,video,0,0,0,0,0,0,0,0,0
ordinary4199,video,1,0,0,1,0,0,0,0,0
ordinary4200,video,7,1,0,7,0,0,0,0,0
ordinary4201,video,0,0,0,0,0,0,0,0,0
ordinary4202,video,3,0,1,3,0,0,0,0,0
ordinary4203,video,1,0,0,1,0,0,0,0,0
ordinary4204,video,1,0,0,1,0,0,0,0,0
ordinary4205,video,1,0,0,1,0,0,0,0,0
ordinary4206,video,3,0,0,3,0,0,0,0,0
ordinary4207,video,0,0,0,0,0,0,0,0,0
ordinary4208,video,1,0,0,1,0,0,0,0,0
ordinary4209,video,4,0,0,4,0,0,0,0,0
ordinary4210,video,3,0,0,3,0,0,0,0,0
ordinary4211,video,2,0,0,2,0,0,0,0,0
ordinary4212,video,4,0,0,4,0,0,0,0,0
ordinary4213,video,0,0,0,0,0,0,0,0,0
ordinary4214,video,5,0,0,4,1,0,0,0,0
ordinary4215,photo,1,0,0,0,1,0,0,0,0
ordinary4216,photo,1,1,0,0,1,0,0,0,0
ordinary4217,video,9,0,0,9,0,0,0,0,0
ordinary4218,video,5,0,0,5,0,0,0,0,0
ordinary4219,video,3,0,0,3,0,0,0,0,0
ordinary4220,video,7,0,0,7,0,0,0,0,0
ordinary4221,video,2,0,0,2,0,0,0,0,0
ordinary4222,video,4,0,0,4,0,0,0,0,0
ordinary4223,video,5,0,0,5,0,0,0,0,0
ordinary4224,video,3,0,0,3,0,0,0,0,0
ordinary4225,video,5,0,0,5,0,0,0,0,0
ordinary4226,video,8,0,0,8,0,0,0,0,0
ordinary4227,video,2,0,0,2,0,0,0,0,0
ordinary4228,video,3,0,0,3,0,0,0,0,0
ordinary4229,video,2,0,0,2,0,0,0,0,0
ordinary4230,video,4,0,0,4,0,0,0,0,0
ordinary4231,video,3,0,0,3,0,0,0,0,0
ordinary4232,video,5,0,0,4,1,0,0,0,0
ordinary4233,video,6,0,0,6,0,0,0,0,0
ordinary4234,video,3,0,0,3,0,0,0,0,0
ordinary4235,video,1,0,0,1,0,0,0,0,0
ordinary4236,video,5,0,0,5,0,0,0,0,0
ordinary4237,video,4,0,0,4,0,0,0,0,0
ordinary4238,video,2,0,0,2,0,0,0,0,0
ordinary4239,video,0,0,0,0,0,0,0,0,0
ordinary4240,video,0,0,0,0,0,0,0,0,0
ordinary4241,video,7,0,0,7,0,0,0,0,0
ordinary4242,video,2,0,0,2,0,0,0,0,0
ordinary4243,video,9,0,0,9,0,0,0,0,0
ordinary4244,video,3,0,0,3,0,0,0,0,0
ordinary4245,video,4,0,0,4,0,0,0,0,0
ordinary4246,video,1,0,0,1,0,0,0,0,0
ordinary4247,video,2,0,0,2,0,0,0,0,0
ordinary4248,video,0,0,0,0,0,0,0,0,0
ordinary4249,video,3,0,0,3,0,0,0,0,0
ordinary4250,video,0,0,0,0,0,0,0,0,0
ordinary4251,video,2,0,0,2,0,0,0,0,0
ordinary4252,video,5,0,0,5,0,0,0,0,0
ordinary4253,video,1,0,0,1,0,0,0,0,0
ordinary4254,video,2,0,0,2,0,0,0,0,0
ordinary4255,video,0,0,0,0,0,0,0,0,0
ordinary4256,video,5,0,0,5,0,0,0,0,0
ordinary4257,video,1,0,0,1,0,0,0,0,0
ordinary4258,video,11,0,0,11,0,0,0,0,0
ordinary4259,video,3,0,0,3,0,0,0,0,0
ordinary4260,video,10,0,0,10,0,0,0,0,0
ordinary4261,video,91,91,277,78,13,0,0,0,0
ordinary4262,video,3,0,0,3,0,0,0,0,0
ordinary4263,video,1,0,0,1,0,0,0,0,0
ordinary4264,video,1,0,0,1,0,0,0,0,0
ordinary4265,video,2,0,0,2,0,0,0,0,0
ordinary4266,video,1,0,0,1,0,0,0,0,0
ordinary4267,video,0,0,0,0,0,0,0,0,0
ordinary4268,video,7,0,0,7,0,0,0,0,0
ordinary4269,video,1,0,0,1,0,0,0,0,0
ordinary4270,video,1,0,0,1,0,0,0,0,0
ordinary4271,video,3,0,0,3,0,0,0,0,0
ordinary4272,video,5,0,0,5,0,0,0,0,0
ordinary4273,video,5,0,0,5,0,0,0,0,0
ordinary4274,video,1,0,0,1,0,0,0,0,0
ordinary4275,video,5,0,0,5,0,0,0,0,0
ordinary4276,video,4,1,0,4,0,0,0,0,0
ordinary4277,video,8,0,0,8,0,0,0,0,0
ordinary4278,video,3,0,0,3,0,0,0,0,0
ordinary4279,video,5,0,0,5,0,0,0,0,0
ordinary4280,video,47,39,8,43,4,0,0,0,0
ordinary4281,video,28,39,16,27,1,0,0,0,0
ordinary4282,video,3,0,0,3,0,0,0,0,0
ordinary4283,video,3,0,0,3,0,0,0,0,0
ordinary4284,video,1,0,0,1,0,0,0,0,0
ordinary4285,video,105,136,67,89,15,0,1,0,0
ordinary4286,video,8,0,0,8,0,0,0,0,0
ordinary4287,video,182,235,73,161,20,0,1,0,0
ordinary4288,video,1,0,0,1,0,0,0,0,0
ordinary4289,video,4,0,0,4,0,0,0,0,0
ordinary4290,video,2,0,0,2,0,0,0,0,0
ordinary4291,video,3,0,0,3,0,0,0,0,0
ordinary4292,video,1,0,0,1,0,0,0,0,0
ordinary4293,video,0,0,0,0,0,0,0,0,0
ordinary4294,video,0,0,0,0,0,0,0,0,0
ordinary4295,video,3,0,0,3,0,0,0,0,0
ordinary4296,video,116,200,239,94,18,2,2,0,0
ordinary4297,video,7,0,0,7,0,0,0,0,0
ordinary4298,video,10,0,0,10,0,0,0,0,0
ordinary4299,video,42,89,295,35,7,0,0,0,0
ordinary4300,video,2,0,0,2,0,0,0,0,0
ordinary4301,video,0,0,0,0,0,0,0,0,0
ordinary4302,video,133,157,278,117,16,0,0,0,0
ordinary4303,video,4,0,0,4,0,0,0,0,0
ordinary4304,video,16,1,0,15,1,0,0,0,0
ordinary4305,video,128,164,79,109,18,1,0,0,0
ordinary4306,video,2,0,0,2,0,0,0,0,0
ordinary4307,video,3,0,0,3,0,0,0,0,0
ordinary4308,video,3,0,0,3,0,0,0,0,0
ordinary4309,video,54,90,281,47,7,0,0,0,0
ordinary4310,video,1,0,0,1,0,0,0,0,0
ordinary4311,video,2,0,0,2,0,0,0,0,0
ordinary4312,video,5,0,0,5,0,0,0,0,0
ordinary4313,video,71,123,277,58,10,0,2,0,1
ordinary4314,video,3,0,0,3,0,0,0,0,0
ordinary4315,video,6,0,0,5,1,0,0,0,0
ordinary4316,video,88,247,319,72,13,1,1,1,0
ordinary4317,video,3,0,0,3,0,0,0,0,0
ordinary4318,video,0,0,0,0,0,0,0,0,0
ordinary4319,video,0,0,0,0,0,0,0,0,0
ordinary4320,video,0,0,0,0,0,0,0,0,0
ordinary4321,video,3,0,0,3,0,0,0,0,0
ordinary4322,video,1,0,0,1,0,0,0,0,0
ordinary4323,video,95,129,56,82,12,0,0,1,0
ordinary4324,video,1,1,0,1,0,0,0,0,0
ordinary4325,video,2,0,0,2,0,0,0,0,0
ordinary4326,video,1,1,0,1,0,0,0,0,0
ordinary4327,video,83,96,330,73,9,1,0,0,0
ordinary4328,video,5,1,0,5,0,0,0,0,0
ordinary4329,video,103,116,356,87,13,2,1,0,0
ordinary4330,video,2,1,0,2,0,0,0,0,0
ordinary4331,video,237,338,310,186,43,1,5,0,2
ordinary4332,video,2,1,0,2,0,0,0,0,0
ordinary4333,video,0,1,0,0,0,0,0,0,0
ordinary4334,video,3,2,0,3,0,0,0,0,0
ordinary4335,video,1,1,0,1,0,0,0,0,0
ordinary4336,video,1,1,0,1,0,0,0,0,0
ordinary4337,video,1,0,0,1,0,0,0,0,0
ordinary4338,video,2,1,0,2,0,0,0,0,0
ordinary4339,video,136,265,128,103,28,2,2,1,0
ordinary4340,video,5,0,0,5,0,0,0,0,0
ordinary4341,video,16,5,4,15,1,0,0,0,0
ordinary4342,video,4,0,0,4,0,0,0,0,0
ordinary4343,video,3,1,0,3,0,0,0,0,0
ordinary4344,video,4,0,0,4,0,0,0,0,0
ordinary4345,video,1,0,0,1,0,0,0,0,0
ordinary4346,video,3,0,0,3,0,0,0,0,0
ordinary4347,video,3,0,0,3,0,0,0,0,0
ordinary4348,video,1,0,0,1,0,0,0,0,0
ordinary4349,video,7,0,0,7,0,0,0,0,0
ordinary4350,video,2,0,0,2,0,0,0,0,0
ordinary4351,video,1,0,0,1,0,0,0,0,0
ordinary4352,video,2,0,0,2,0,0,0,0,0
ordinary4353,video,1,0,0,1,0,0,0,0,0
ordinary4354,video,3,0,0,3,0,0,0,0,0
ordinary4355,video,8,0,0,8,0,0,0,0,0
ordinary4356,video,3,0,0,3,0,0,0,0,0
ordinary4357,video,3,0,0,3,0,0,0,0,0
ordinary4358,video,0,0,0,0,0,0,0,0,0
ordinary4359,video,5,0,0,5,0,0,0,0,0
ordinary4360,video,0,0,0,0,0,0,0,0,0
ordinary4361,video,2,0,0,2,0,0,0,0,0
ordinary4362,video,3,0,0,3,0,0,0,0,0
ordinary4363,video,2,0,0,2,0,0,0,0,0
ordinary4364,video,3,0,0,3,0,0,0,0,0
ordinary4365,video,2,0,0,2,0,0,0,0,0
ordinary4366,video,4,0,0,4,0,0,0,0,0
ordinary4367,video,2,0,0,2,0,0,0,0,0
ordinary4368,video,2,0,0,2,0,0,0,0,0
ordinary4369,video,8,0,0,8,0,0,0,0,0
ordinary4370,video,2,0,0,2,0,0,0,0,0
ordinary4371,video,3,0,0,3,0,0,0,0,0
ordinary4372,video,3,0,0,2,1,0,0,0,0
ordinary4373,video,1,0,0,1,0,0,0,0,0
ordinary4374,video,4,0,0,3,1,0,0,0,0
ordinary4375,video,3,0,0,3,0,0,0,0,0
ordinary4376,video,3,0,0,3,0,0,0,0,0
ordinary4377,video,3,0,0,3,0,0,0,0,0
ordinary4378,video,6,0,0,6,0,0,0,0,0
ordinary4379,video,4,0,0,4,0,0,0,0,0
ordinary4380,video,7,0,0,7,0,0,0,0,0
ordinary4381,video,7,0,0,7,0,0,0,0,0
ordinary4382,video,2,0,0,2,0,0,0,0,0
ordinary4383,video,2,0,0,2,0,0,0,0,0
ordinary4384,video,0,0,0,0,0,0,0,0,0
ordinary4385,video,7,0,0,7,0,0,0,0,0
ordinary4386,video,0,0,0,0,0,0,0,0,0
ordinary4387,video,5,0,0,5,0,0,0,0,0
ordinary4388,video,2,0,0,2,0,0,0,0,0
ordinary4389,video,8,0,0,8,0,0,0,0,0
ordinary4390,video,0,0,0,0,0,0,0,0,0
ordinary4391,video,0,0,0,0,0,0,0,0,0
ordinary4392,video,4,1,0,4,0,0,0,0,0
ordinary4393,video,14,1,0,14,0,0,0,0,0
ordinary4394,video,10,0,0,10,0,0,0,0,0
ordinary4395,video,9,0,0,9,0,0,0,0,0
ordinary4396,video,1,0,0,1,0,0,0,0,0
ordinary4397,video,2,0,0,2,0,0,0,0,0
ordinary4398,video,6,0,0,6,0,0,0,0,0
ordinary4399,video,0,0,0,0,0,0,0,0,0
ordinary4400,video,8,0,0,8,0,0,0,0,0
ordinary4401,video,6,0,0,6,0,0,0,0,0
ordinary4402,video,4,0,0,4,0,0,0,0,0
ordinary4403,video,1,0,0,1,0,0,0,0,0
ordinary4404,video,0,0,0,0,0,0,0,0,0
ordinary4405,video,0,0,0,0,0,0,0,0,0
ordinary4406,video,0,0,0,0,0,0,0,0,0
ordinary4407,video,2,0,0,2,0,0,0,0,0
ordinary4408,video,0,0,0,0,0,0,0,0,0
ordinary4409,video,12,0,0,12,0,0,0,0,0
ordinary4410,video,4,0,0,4,0,0,0,0,0
ordinary4411,video,3,0,0,3,0,0,0,0,0
